Id,SalePrice
1461,126624.92820782849
1462,162561.2556874573
1463,182004.35858390003
1464,189356.0919484927
1465,192079.91507385115
1466,172988.15916483648
1467,170075.80908573553
1468,165907.10011345084
1469,183248.06258721204
1470,128820.07763215792
1471,202144.57245313583
1472,97619.95637826265
1473,96617.97346543503
1474,156008.84576573444
1475,133643.6393500664
1476,383336.0241758128
1477,259391.31714145216
1478,295947.1361641103
1479,257510.3126819822
1480,513973.6697670222
1481,311694.3814239919
1482,207483.16630616598
1483,171089.84388558363
1484,169935.63991418012
1485,174159.85799624113
1486,191276.45445114817
1487,342674.43011355406
1488,235256.14800908344
1489,205962.23276469097
1490,213703.41250175933
1491,189538.4044701339
1492,92219.05933200753
1493,186114.0803883939
1494,295636.18953688577
1495,286996.49139151763
1496,235434.31551395528
1497,181499.04758477115
1498,164168.96675551127
1499,161587.81976173667
1500,151336.24667434578
1501,173171.6688201247
1502,157138.486770402
1503,318458.5520178598
1504,232536.90999724178
1505,221905.9044300042
1506,183375.99166402334
1507,236625.71927015996
1508,196594.50125650718
1509,164303.23053309385
1510,145735.95739851857
1511,142038.49734852757
1512,174603.45419029152
1513,143217.34195103383
1514,163567.5857573857
1515,195652.6903098654
1516,156840.1141738299
1517,161751.65656336566
1518,131974.0876974523
1519,224549.5232257971
1520,134847.99871441475
1521,138176.28406420283
1522,166512.05969248668
1523,110753.92130623199
1524,124070.80396727652
1525,127151.30952400113
1526,122067.76546925322
1527,106495.25346247453
1528,131015.27448587611
1529,149536.92342100965
1530,177381.6062190724
1531,102798.3505181119
1532,99977.62990848406
1533,143380.43677633943
1534,118508.910877864
1535,160631.730467035
1536,111845.66782540586
1537,71414.27724103974
1538,178083.8828272798
1539,216093.2226228921
1540,90689.75242215756
1541,142490.75985337264
1542,134158.83867059974
1543,222994.7639390375
1544,83232.97939627853
1545,104702.15673329294
1546,122551.66330035415
1547,133173.69647283302
1548,131290.9857461188
1549,114712.25386555408
1550,135966.91682602168
1551,111970.01328976455
1552,134290.12343122312
1553,160099.41639223436
1554,106017.64348536932
1555,166829.41817961927
1556,79000.08493385003
1557,105856.78290538646
1558,96146.97871985228
1559,80606.61490101654
1560,139018.34234792594
1561,133762.15262259718
1562,128164.48057309641
1563,123910.32683999298
1564,158698.59818082803
1565,150567.0092359768
1566,237002.8701329932
1567,73362.63835931238
1568,233926.8023990825
1569,138950.02183443736
1570,135356.15863771224
1571,128526.70881542107
1572,148353.51322053943
1573,254814.4546746499
1574,115989.69181048678
1575,229755.27985464025
1576,230371.78861950964
1577,198135.97873129236
1578,149913.48817928153
1579,144427.02096177757
1580,188984.70024245922
1581,149387.75679236304
1582,128169.63569771289
1583,328798.54839289864
1584,232138.88312828002
1585,140847.40684670908
1586,74431.86006833377
1587,97620.80564308376
1588,158019.01454201405
1589,98774.22064996678
1590,133707.07347575307
1591,98589.40764627566
1592,121688.7202499146
1593,129596.33068744678
1594,125306.48150132952
1595,115691.44378404305
1596,233624.050692959
1597,175893.1998724596
1598,193657.6009375095
1599,195622.6442424688
1600,187190.09908767592
1601,77132.26759008755
1602,113850.83611983708
1603,83677.63267016986
1604,279901.90964570834
1605,245777.12651798403
1606,165573.33298516984
1607,178050.0393180983
1608,209733.73346025392
1609,189353.27610954113
1610,147902.42057384012
1611,143884.72559357842
1612,169274.9354007352
1613,159127.80704728176
1614,128145.56609149504
1615,88684.95541747566
1616,70853.8707838672
1617,90605.62205434158
1618,126051.71073989816
1619,140080.6022271193
1620,150015.7977746934
1621,132264.54669561994
1622,141133.51369707275
1623,290630.35144806386
1624,222324.26327793748
1625,127742.28937499652
1626,166270.66202373215
1627,183487.58999867574
1628,283031.83151322365
