Id,SalePrice
1461,133422.96162085552
1462,165129.88188630773
1463,183115.07615751258
1464,189023.47198969199
1465,184908.9597385146
1466,185032.97586717058
1467,185101.34942126495
1468,178953.44456120374
1469,184462.9342953542
1470,129541.19535660793
1471,183223.6988359386
1472,111268.30033851213
1473,108756.4166970131
1474,140951.54486060367
1475,134374.8656959382
1476,380196.33850381157
1477,264777.3458624321
1478,287700.2605837581
1479,279060.68249682034
1480,450097.2104983226
1481,333838.0768541423
1482,207166.7805111329
1483,177536.5690821908
1484,170478.6938826735
1485,177512.9101298789
1486,194699.43821053574
1487,350758.24549099384
1488,254857.99769105366
1489,217296.0497781995
1490,205664.5425136303
1491,185779.64589738566
1492,97276.4889931324
1493,174149.6510643657
1494,334231.4478284078
1495,294654.5936146079
1496,211128.0529625879
1497,179019.11047453433
1498,171884.68770780088
1499,162576.78189025185
1500,152281.64198968743
1501,173291.5900492864
1502,160118.2375994289
1503,305423.63216484844
1504,234903.93692555663
1505,217244.9926771749
1506,185933.56536812187
1507,243078.36887472132
1508,189468.46071614051
1509,161475.18664823144
1510,144215.52233121966
1511,131562.79645027965
1512,158284.84290708936
1513,146071.50088570232
1514,169916.21694481658
1515,186033.98986733696
1516,151531.56408225518
1517,158227.47739069405
1518,125096.77155208428
1519,191423.5620685563
1520,132869.06636366431
1521,137038.4194837229
1522,158929.90835677146
1523,115986.89709931107
1524,120150.21785928876
1525,129120.4546045932
1526,102979.12823217169
1527,125286.82171905083
1528,141879.27831034103
1529,138048.13640569118
1530,186590.08917644716
1531,107646.85612253912
1532,104612.13429620751
1533,148662.18488145925
1534,124828.55220874061
1535,154329.17314694988
1536,124341.1053604231
1537,67915.43933232315
1538,167960.76272970074
1539,188978.44899906486
1540,95367.6434773674
1541,145316.76899815217
1542,141690.39413752547
1543,210033.3524257013
1544,72646.37070005851
1545,98458.67301142008
1546,121531.78833601414
1547,128793.69434838626
1548,125940.71881134695
1549,109585.83916834524
1550,136715.0705977826
1551,108215.54046734025
1552,138411.2573473636
1553,166267.82582849028
1554,122896.9600819547
1555,182664.78839148674
1556,106212.2135684029
1557,113250.52716383277
1558,105099.71188446684
1559,89087.64376741176
1560,132234.55639376855
1561,159178.1666944447
1562,128518.79640410609
1563,112887.74954050442
1564,134743.6215357961
1565,144985.71838672136
1566,217379.59829533962
1567,71558.22519582344
1568,217992.51035364496
1569,148165.47404138235
1570,146861.72956445793
1571,121493.58098034955
1572,139009.70376160843
1573,224162.70996500275
1574,116114.60184323804
1575,206591.21889823565
1576,217340.80630664527
1577,196729.32745339643
1578,146066.96642372324
1579,147902.2029342862
1580,187730.41977906923
1581,167791.18477669053
1582,124647.42945442058
1583,296606.9262188319
1584,230504.31608422656
1585,136239.29213621354
1586,75226.66210448912
1587,96042.4090073739
1588,139159.6873728635
1589,115229.1567238865
1590,132504.81099798973
1591,105354.18688863411
1592,132869.04103163103
1593,126066.99856170475
1594,145153.83326981883
1595,127332.26575816865
1596,233340.66319072273
1597,197995.26996690902
1598,187040.7531376659
1599,177346.5811413774
1600,172848.20178860403
1601,73707.5818870739
1602,129225.10187194373
1603,94593.23962851083
1604,266140.29196271714
1605,252525.71631316878
1606,160749.0026164669
1607,158968.53629597055
1608,212919.7517598187
1609,194868.10920957295
1610,153837.41063452655
1611,147717.09157955938
1612,167637.85366341038
1613,162394.1324419791
1614,124348.85656525599
1615,87990.06365408577
1616,72729.51335093826
1617,90456.97911163801
1618,121344.51684103688
1619,143592.02483702404
1620,164124.73841845526
1621,140147.38005199816
1622,142080.77066446276
1623,279208.0585604678
1624,189615.57330085855
1625,124451.55974815365
1626,152041.2610846597
1627,184429.39162174315
1628,285381.01534571266
1629,170098.866874909
1630,329390.0177371865
1631,219023.49039482474
1632,250866.01298741816
1633,171221.44224800836
1634,186022.91036844294
1635,187411.2236507262
1636,163570.1027708038
1637,209875.0075509721
1638,192163.89008176947
1639,199830.80555807383
1640,254245.56418707938
1641,178701.6879383193
1642,225280.29204520964
1643,223545.28366970565
1644,228734.3455835134
1645,185636.33841118653
1646,151320.58002256072
1647,161318.31868271096
1648,128154.93565951346
1649,139620.19515377068
1650,121761.5627004852
1651,124000.03865608064
1652,109122.39574494239
1653,116043.37960630302
1654,138352.13134489433
1655,148132.4137769066
1656,145468.44733228395
1657,148945.38204612408
1658,145771.4038937462
1659,126594.72318589574
1660,152601.68926044166
1661,434207.8833483457
1662,411416.7874056248
1663,371119.4021488591
1664,442236.80564039137
1665,326212.1036409253
1666,283597.98605575913
1667,364435.37404102064
1668,325712.46811404475
1669,298528.9795947721
1670,335906.5021127492
1671,262630.57110289397
1672,436172.8107149756
1673,304918.3618011982
1674,259606.99690336638
1675,187554.82014400003
1676,186636.240156766
1677,226984.94129899764
1678,440167.90791267453
1679,381495.55903160496
1680,342461.3389722879
1681,251739.4837893158
1682,288589.24096019636
1683,186566.6696452984
1684,176210.14510113237
1685,171412.8153322424
1686,171007.301531815
1687,172272.7081845807
1688,192133.21552137568
1689,200865.03794835886
1690,183006.72292588107
1691,173079.93367650956
1692,251524.12389013826
1693,163381.74027989342
1694,178201.745486495
1695,170374.05132857285
1696,260593.42277351994
1697,171166.7592713762
1698,350219.6653012826
1699,330225.386649301
1700,239354.24830329773
1701,286548.1273590074
1702,262969.79501678195
1703,250625.606888826
1704,257990.50754669137
1705,239166.924288164
1706,416122.5513496047
1707,217404.74190779717
1708,214224.37720462048
1709,273406.9594210256
1710,230421.13442442514
1711,238332.99587530215
1712,305994.8831479414
1713,244086.88700270726
1714,224302.58236608794
1715,209315.3215720501
1716,184285.31003830998
1717,172709.26669268438
1718,157353.5272675604
1719,205286.41124374315
1720,245987.36628012542
1721,168848.26808815642
1722,132155.92381304095
1723,156270.2041788797
1724,207676.98181752115
1725,228319.17692339333
1726,194743.21340987395
1727,169722.7984577349
1728,186026.64481313978
1729,162365.48349387693
1730,164448.9077644431
1731,128551.88672326041
1732,123046.34105537718
1733,119021.58334080297
1734,124625.58856857885
1735,127658.19049023377
1736,118791.67892948998
1737,325616.2806083528
1738,224980.49720566065
1739,278872.3775898398
1740,227976.4873368296
1741,189856.7796330979
1742,171892.72901890462
1743,175004.95031951158
1744,291564.5564030835
1745,241042.7098255321
1746,203550.4296219613
1747,215877.92402819876
1748,238378.1318224829
1749,161136.03972589396
1750,135448.0421151476
1751,233021.8786512022
1752,114761.86453722355
1753,145333.76399926972
1754,208028.2498278362
1755,183558.59944832607
1756,140546.60500327553
1757,119797.18080970083
1758,145557.38505427388
1759,159510.4026318035
1760,160572.3709086376
1761,138535.86924801854
1762,166567.46241290588
1763,158950.78954582542
1764,126976.5966341551
1765,153930.94403049396
1766,169265.28330107444
1767,211260.66856100553
1768,134430.1733374322
1769,169619.07028980408
1770,152065.03931961337
1771,126541.6237385725
1772,145365.9873184853
1773,144788.7739764896
1774,136990.46380022677
1775,126566.42027860094
1776,131993.96267707812
1777,113335.09623479021
1778,124492.70420693421
1779,129909.70491451885
1780,175887.42838754726
1781,126707.65424894626
1782,105647.34967469034
1783,139932.0667524454
1784,106680.3433746095
1785,117889.12187443064
1786,132009.03017418206
1787,170948.03679527395
1788,63803.385177432356
1789,93764.57301125182
1790,75500.36065366975
1791,174399.41370547347
1792,157085.4057386639
1793,137632.9413176845
1794,146516.24781636707
1795,136810.61925480398
1796,142428.722871614
1797,133014.12202041986
1798,130760.9745551997
1799,110164.19873921802
1800,126860.22211822943
1801,133800.06847187426
1802,122926.17888948924
1803,149284.2003097045
1804,121791.12533118478
1805,125570.76968030176
1806,123912.7887794664
1807,123477.27511266785
1808,139211.76739991354
1809,126373.00641342076
1810,145625.9806791408
1811,108152.23247781764
1812,110490.35061972032
1813,123618.9698462576
1814,91904.60730121056
1815,59369.68033642721
1816,97924.61754208412
1817,113032.24622971682
1818,153634.253066769
1819,134589.0751042814
1820,81768.23292507575
1821,111438.32396872833
1822,149396.3447315122
1823,43278.975997914946
1824,139192.71800395122
1825,135588.8564052095
1826,109573.6185714715
1827,112820.03873926317
1828,152026.4137028962
1829,120341.65002466037
1830,140637.08286996948
1831,152614.95867753544
1832,88802.50569689203
1833,141769.0844480699
1834,127020.20608233057
1835,142609.1253209217
1836,132463.99738756916
1837,89033.99026504619
1838,127417.41389461937
1839,119220.40461531187
1840,147782.8520315428
1841,143862.52264945518
1842,78599.14567180995
1843,120211.1779207267
1844,123932.85955662036
1845,147161.23106968004
1846,139958.6556232972
1847,179616.8764873779
1848,64932.74157884568
1849,107621.80198192011
1850,125802.42867184091
1851,152827.07922696538
1852,132924.65365474296
1853,123102.22382224789
1854,161250.4512562949
1855,143928.32683273283
1856,219358.65314139338
1857,150052.79222822146
1858,144405.96744658245
1859,119759.45909405769
1860,149549.6102610677
1861,125480.39450703304
1862,282552.3469901699
1863,280231.98743080156
1864,280329.5863057359
1865,300817.3279923854
1866,331069.2235102424
1867,237799.45381555887
1868,266857.68190453155
1869,197082.68645029186
1870,224581.8000006369
1871,248119.88760982497
1872,181759.27726717197
1873,245449.52064629298
1874,136280.49318155175
1875,195165.46119276297
1876,193024.78499867668
1877,196658.56635355199
