Id,SalePrice
1461,131116.76136415816
1462,157596.59630218262
1463,187020.88567178906
1464,193046.52014268527
1465,186576.4829191313
1466,174039.3565584007
1467,168998.31218818296
1468,168556.38448326386
1469,185569.24460873925
1470,126565.83940051639
1471,190691.55489609612
1472,98487.74059428115
1473,97633.2425897751
1474,150612.470341347
1475,135530.02238562898
1476,378574.75706704496
1477,263667.50332908164
1478,296021.05964486924
1479,256820.0527534908
1480,513693.59484572615
1481,316591.53136844106
1482,207780.34730766428
1483,171103.82136543983
1484,166482.4884198959
1485,174888.79331785213
1486,194321.77229272883
1487,341530.3591585646
1488,236571.59041908497
1489,208656.11908595212
1490,210342.03027744894
1491,185074.55872799052
1492,101054.32471497168
1493,174394.59939801364
1494,290439.68227996386
1495,290092.9922290115
1496,228026.47547461622
1497,181986.66767031784
1498,159520.61956057482
1499,159597.23190608015
1500,155444.31259184197
1501,173518.3294369122
1502,156953.5325884007
1503,306208.5055447831
1504,236554.1441556827
1505,223610.33168065548
1506,192730.16737853488
1507,247876.85805599904
1508,193263.92068382568
1509,170364.24739463307
1510,146533.83445165225
1511,142505.7040896114
1512,167444.28296870904
1513,138612.83491068467
1514,161291.5144794273
1515,181311.3049642898
1516,148513.39532007973
1517,162940.53706604982
1518,129018.88168267946
1519,211891.49140306786
1520,135319.34175933467
1521,138032.24737080827
1522,168040.2815624091
1523,111324.40686760572
1524,127017.31356453175
1525,126505.19213033996
1526,116716.14009074874
1527,106974.92441845145
1528,136060.2970978198
1529,144461.07540491113
1530,170519.3277183314
1531,102380.7886118138
1532,105663.27695208768
1533,148440.96000650668
1534,114691.25339054184
1535,158568.16618625485
1536,119024.83371261167
1537,67680.16642237907
1538,176426.34840270865
1539,218440.7921697062
1540,93421.9199886495
1541,142785.25076716373
1542,139433.65130882434
1543,217723.8016380279
1544,79800.51001115445
1545,104363.7722682862
1546,125561.25124507849
1547,133755.84976181845
1548,135040.22982244974
1549,115779.57806157261
1550,138405.64281253927
1551,116579.35209250824
1552,134170.10976639585
1553,155750.9662638852
1554,110672.73811694843
1555,187511.87042220277
1556,102818.12651475453
1557,114269.22532105519
1558,101783.902034647
1559,86146.78189737446
1560,141861.40252540997
1561,143728.6506185614
1562,131707.2666856792
1563,123602.29089489528
1564,148051.248987259
1565,144813.56965651875
1566,233225.86272119664
1567,75219.52773259941
1568,233187.8718469333
1569,149349.42164552456
1570,139480.2693683539
1571,126728.7252827439
1572,148676.24025016732
1573,242630.43026943805
1574,111599.10090412683
1575,220172.1966924381
1576,219911.9287842025
1577,193993.02234420093
1578,153632.2998372762
1579,146957.84680420344
1580,190790.34733635915
1581,152763.73959154586
1582,132152.61974470635
1583,316527.79219001636
1584,229362.55396713834
1585,142597.3388041532
1586,67266.74851190527
1587,91202.3826746999
1588,146902.40125238913
1589,97431.0387905514
1590,135473.21143745873
1591,97194.96366297388
1592,122735.61934938686
1593,125491.15820376859
1594,123251.32854638358
1595,113302.84812288923
1596,239328.89447756435
1597,196729.8352685019
1598,196581.7911284449
1599,194190.321156891
1600,180510.34839763906
1601,73886.92229989154
1602,123713.70243928386
1603,86861.76435382834
1604,285674.03837556514
1605,239006.94350816964
1606,165413.93308504546
1607,165756.9869181901
1608,208309.62832566473
1609,198588.835032573
1610,158180.2391252865
1611,142363.47327315435
1612,157387.40661630227
1613,155616.1500367762
1614,127976.36373550822
1615,91082.72610179645
1616,71828.99154555512
1617,93848.25432293571
1618,128364.33043485899
1619,139787.2279922905
1620,147720.0581789141
1621,136632.47046293484
1622,139230.6562591691
1623,288698.6235968041
1624,205776.48345419572
1625,131197.19453551178
1626,159799.5577140987
1627,187610.15310404875
1628,266095.85126748454
1629,174169.95432706646
1630,378958.61548635596
1631,224803.2722107888
1632,248191.19995303842
1633,167085.53608740034
1634,186178.61916346973
1635,180483.14933181574
1636,155195.36461354344
1637,193615.32307587453
1638,200547.141219863
1639,186203.3579303301
1640,259009.43769369237
1641,183839.8564001763
1642,227929.68378181462
1643,223425.7828814559
1644,230128.53348436824
1645,197894.1375509
1646,156366.05623610652
1647,162108.51338071143
1648,130608.00395220604
1649,137186.7258948761
1650,118420.67652803058
1651,126233.10214320729
1652,98644.54375835208
1653,98965.51615369011
1654,142618.65780877793
1655,151869.6243335853
1656,142346.31021526936
1657,143193.25661598617
1658,141294.07312234878
1659,141501.47539653303
1660,150003.56243907375
1661,458734.3605427412
1662,413605.4993485886
1663,387955.0587258892
1664,419135.6033666273
1665,317600.1224243439
1666,331007.55414014397
1667,381871.2517927223
1668,333910.4282627114
1669,298618.73431733414
1670,343661.03741289687
1671,276206.6006424858
1672,502958.6302321242
1673,303168.88898980356
1674,254344.9935662228
1675,186208.50857641065
1676,188951.47868308384
1677,219936.38224118936
1678,461738.1908476485
1679,409374.29537975875
1680,347868.1219235835
1681,260382.51258741642
1682,308430.3959744655
1683,182855.03631756292
1684,170368.21800948138
1685,173098.21255600092
1686,171747.70463763206
1687,164351.86153396676
1688,186140.72079067057
1689,190493.23840674583
1690,187190.82560895773
1691,177811.77767686488
1692,253873.64312305863
1693,165778.0810720586
1694,182658.65581003446
1695,163040.42761050162
1696,257522.70001593803
1697,168228.81140938186
1698,359315.0128846742
1699,322893.83844934293
1700,257144.73296015087
1701,263958.9036397762
1702,255203.57474678656
1703,248524.25092769804
1704,293897.6788504688
1705,235429.11214493946
1706,411457.662474252
1707,222568.71921991892
1708,207965.9170175906
1709,274023.5942573781
1710,224752.71855754752
1711,258032.75666974045
1712,246794.13068900516
1713,264121.39485957345
1714,222071.24180560804
1715,203616.77888992947
1716,180395.7125840404
1717,171741.29495740385
1718,140385.8489193498
1719,202559.11918749832
1720,245695.71442844556
1721,170750.02842290566
1722,133567.3779999387
1723,159217.82333454478
1724,210115.58485298615
1725,237176.12675281108
1726,188385.7884843236
1727,161476.67168098225
1728,181007.09906335516
1729,164437.1286859221
1730,166885.57085481822
1731,121129.6192347442
1732,132836.3039333872
1733,124635.54105765016
1734,125406.1438015107
1735,133327.48276832112
1736,117813.06853371774
1737,359222.0037742276
1738,226791.67471515527
1739,277369.6562375009
1740,236025.5945857808
1741,189213.31676008092
1742,171900.8226407249
1743,169821.37047077285
1744,318514.420487948
1745,235766.72502650652
1746,224679.1712806047
1747,224071.56831283908
1748,235172.11596908089
1749,156632.82039420624
1750,138207.3853257323
1751,243465.05342579275
1752,121351.05248307817
1753,143495.64806779526
1754,200650.6087583166
1755,165897.98834857528
1756,128913.15167772288
1757,122409.62018487319
1758,144479.48926432323
1759,165209.12313556302
1760,159446.04562563874
1761,138360.45316591355
1762,171233.73822174658
1763,171071.37164718827
1764,117692.40959075515
1765,162269.68161426292
1766,168035.8381198623
1767,204456.34985984827
1768,146820.96265912853
1769,172270.45785661586
1770,144009.06084703098
1771,127081.72989018096
1772,139749.17812658
1773,133297.03567067557
1774,123417.25134725551
1775,138724.53044289644
1776,123850.91834522091
1777,115381.98974383013
1778,137260.64826527573
1779,122455.09471911256
1780,173959.3803266409
1781,135294.4376916259
1782,94013.07078489942
1783,137154.75335483535
1784,101732.19106422232
1785,122376.41436849661
1786,135506.76771255612
1787,165683.7820040627
1788,55756.83351806094
1789,97249.47673250137
1790,74467.22309751435
1791,166172.0092700549
1792,157924.8544547818
1793,128329.59871635116
1794,144940.8704301195
1795,137370.40438610822
1796,126894.89680533764
1797,122821.00649516078
1798,120558.54964172076
1799,118785.04550644699
1800,126204.70212260413
1801,131198.88376869244
1802,136486.19652113723
1803,142999.84245589701
1804,139556.3577504768
1805,134067.47614295856
1806,116825.74066584303
1807,126366.69760857939
1808,122822.53156265219
1809,120946.02472901178
1810,146295.2006574191
1811,100349.36016806154
1812,100534.88818994813
1813,122973.03415117606
1814,89655.46775753277
1815,49308.2475780553
1816,92736.16191611333
1817,109499.5355510078
1818,153224.61312161395
1819,122640.69580468381
1820,63263.05441372887
1821,112626.1409492368
1822,145053.63823239747
1823,41564.02058303209
1824,133880.939652481
1825,131137.8668187606
1826,101121.38763783468
1827,99816.9822147124
1828,135644.68230320112
1829,113238.87277575785
1830,136467.13016551026
1831,166285.77649476237
1832,84063.94491617173
1833,144572.6160960361
1834,122670.33453198794
1835,141626.964057072
1836,132289.17582415152
1837,92287.16968561777
1838,125115.2319290872
1839,94842.05439386555
1840,157735.66568568384
1841,146144.643400574
1842,69138.72845476266
1843,137444.84737775818
1844,131814.7254910344
1845,134695.92918330955
1846,151168.23107203536
1847,181108.13960837675
1848,57136.46966784555
1849,113303.11257649417
1850,121031.39529075206
1851,155277.09227393667
1852,126535.14511146613
1853,127872.01800776734
1854,165016.9422551831
1855,146506.94380074943
1856,214911.53471360987
1857,155580.8430413155
1858,139178.11603990462
1859,125959.28997822216
1860,151444.58079818508
1861,125911.17305063027
1862,292055.9879483367
1863,288507.6761674798
1864,288507.6761674798
1865,338695.8548359575
1866,334806.5020472375
1867,237125.14765490894
1868,302722.66789411387
1869,200622.52496337108
1870,241412.9493453288
1871,256157.50513230407
1872,174291.4646438704
1873,233442.8041959317
1874,149490.4797905492
1875,207259.27256456346
1876,197553.94167257965
1877,212652.63211331898
1878,214503.94438732875
1879,133687.26660629478
1880,138895.15509706864
1881,232415.54900464468
1882,252043.3261896329
1883,193129.66850066363
1884,211669.08061429052
1885,257722.70489897628
1886,303304.96365098143
1887,206202.29663213878
1888,276792.21252392407
1889,165225.4187812359
1890,127938.55686647844
1891,136949.31338608556
1892,104668.66755498055
1893,132012.24579749667
1894,126194.31837838233
1895,143990.91437894807
1896,124208.03302686877
1897,111985.22053213589
1898,111974.0643179392
1899,153829.68473952185
1900,160448.13133531643
1901,176015.99804520473
1902,154952.07466460663
1903,226297.25259550856
1904,146660.55971954155
1905,193516.16629851502
1906,179673.91568880941
1907,210177.4864740039
1908,118092.36245111031
1909,136368.56865701362
1910,124859.55561478884
1911,204821.15954678622
1912,303013.0474995717
